dealership_id,dealership_name,dealership_type,dealership_state,doc_fee,destination_fee,sales_tax_rate,registration_fee,regional_adjustment
23287,"Rush, Salinas and Taylor Motors",Independent,TX,498.76,2735.82,0.082,56.79,0.98
23288,Carter-Mccann Motors,Independent,GA,338.47,2817.16,0.0737,33.13,0.98
23289,"Jennings, Harris and Phillips Motors",Independent,WV,364.28,2439.54,0.0655,39.91,0.9
23290,Dean and Sons Motors,Franchised,IL,132.15,2598.25,0.0881,206.06,0.99
23291,Bartlett-Mcdaniel Motors,Independent,CT,378.05,2165.66,0.0635,110.21,1.01
23292,Finley-Reynolds Motors,Independent,FL,983.3,1801.27,0.0701,75.81,1.02
23293,Garza-Rhodes Motors,Franchised,MI,397.54,1085.73,0.06,206.16,0.95
23294,Mitchell-Floyd Motors,Independent,OK,178.88,2531.54,0.0897,57.59,0.91
23295,Small-Hale Motors,Independent,UT,441.47,1169.64,0.0725,172.74,0.95
23296,Camacho Ltd Motors,Franchised,GA,271.89,1633.5,0.0737,146.47,0.98
23297,Johnson-Rodriguez Motors,Franchised,TN,479.0,2245.23,0.0955,212.6,0.94
23298,Gonzalez LLC Motors,Independent,CA,85.0,2124.76,0.0882,76.75,1.08
23299,"Carter, Schmidt and Bryant Motors",Franchised,FL,762.15,1488.5,0.0701,159.67,1.02
23300,"Flores, Hill and Murphy Motors",Independent,NY,357.73,1836.25,0.0852,84.99,1.05
23301,Scott Group Motors,Independent,CA,85.0,1687.0,0.0882,103.97,1.08
23302,Wiley Ltd Motors,Franchised,NY,258.26,1090.23,0.0852,216.49,1.05
23303,Thompson and Sons Motors,Independent,NY,103.77,1510.62,0.0852,116.04,1.05
23304,Powell-Montgomery Motors,Independent,DE,140.78,1897.29,0.0,145.07,0.97
23305,Christensen-Brown Motors,Franchised,WI,284.74,2478.69,0.0543,165.85,0.94
23306,Sanders PLC Motors,Independent,OH,405.61,1524.8,0.0724,101.14,0.96
23307,Floyd Inc Motors,Independent,WY,379.39,1370.7,0.0549,84.63,0.93
23308,Lewis-Obrien Motors,Franchised,TX,368.61,1062.96,0.082,132.08,0.98
23309,"Miller, Hernandez and Chang Motors",Franchised,GA,478.9,1148.33,0.0737,113.52,0.98
23310,"Burns, Jimenez and Knight Motors",Independent,TN,214.67,1865.43,0.0955,102.14,0.94
23311,Palmer-Esparza Motors,Franchised,CA,85.0,1849.55,0.0882,206.07,1.08
23312,Ramirez-Byrd Motors,Independent,MD,328.61,1399.02,0.06,152.27,1.02
23313,Watson-Reyes Motors,Franchised,TX,141.9,2519.95,0.082,189.56,0.98
23314,Evans PLC Motors,Independent,TX,346.73,2251.72,0.082,101.02,0.98
23315,Huff LLC Motors,Independent,TX,164.58,2189.78,0.082,193.44,0.98
23316,Hansen Inc Motors,Independent,MS,182.43,2534.06,0.0707,103.97,0.9
23317,"Long, Coleman and Ortiz Motors",Franchised,MO,329.08,2795.16,0.083,179.25,0.95
23318,Martin-Lin Motors,Independent,TN,293.1,2455.59,0.0955,123.36,0.94
23319,Chapman-Beck Motors,Franchised,MI,259.72,2410.03,0.06,43.19,0.95
23320,Watson PLC Motors,Franchised,NY,439.24,1702.76,0.0852,44.81,1.05
23321,Green-Hayden Motors,Franchised,MA,382.65,1455.88,0.0625,126.63,1.01
23322,Levine-Stevens Motors,Franchised,IL,299.76,2506.87,0.0881,223.89,0.99
23323,Smith-Moody Motors,Independent,TX,120.14,1135.55,0.082,217.34,0.98
23324,Williams LLC Motors,Independent,MO,497.54,1123.9,0.083,101.58,0.95
23325,Mays Group Motors,Independent,TX,128.23,1966.52,0.082,59.15,0.98
23326,Jones-Bird Motors,Independent,FL,712.04,1825.81,0.0701,186.73,1.02
23327,Mcmahon-Knapp Motors,Franchised,CO,341.11,1861.85,0.0777,220.78,0.98
23328,Morales-Bowman Motors,Independent,WI,316.28,1027.62,0.0543,100.79,0.94
23329,Dean-Brennan Motors,Franchised,MA,227.05,1855.85,0.0625,178.49,1.01
23330,Moore-Anderson Motors,Franchised,IL,487.94,1189.09,0.0881,214.33,0.99
23331,Lee PLC Motors,Franchised,IL,491.85,2292.09,0.0881,115.66,0.99
23332,Oconnell-Mcknight Motors,Franchised,MO,401.37,1857.09,0.083,222.46,0.95
23333,"Gardner, Walker and Gray Motors",Independent,WA,393.0,1525.62,0.0929,32.32,1.04
23334,"Jones, Sexton and Parker Motors",Franchised,NC,116.55,2315.88,0.0698,211.09,0.97
23335,"Romero, Harvey and Hernandez Motors",Franchised,DE,352.8,2920.66,0.0,39.53,0.97
23336,"Stephens, Beck and Gomez Motors",Independent,ID,365.61,2274.32,0.0603,118.95,0.94
23337,"Rivas, Pierce and Robinson Motors",Independent,IL,168.13,2787.11,0.0881,22.39,0.99
23338,English Ltd Motors,Franchised,CO,279.15,1148.69,0.0777,223.28,0.98
23339,Turner-Gray Motors,Independent,MI,486.69,2770.86,0.06,178.98,0.95
23340,Jones-Jones Motors,Independent,NC,431.55,1051.06,0.0698,67.88,0.97
23341,"Brown, Tanner and Rivas Motors",Independent,CA,85.0,2911.34,0.0882,42.7,1.08
23342,Peters and Sons Motors,Franchised,MI,354.9,2529.57,0.06,222.21,0.95
23343,"Macdonald, Wilson and Mcbride Motors",Independent,IA,220.37,1191.33,0.0694,61.26,0.93
23344,"Wilson, Suarez and Patterson Motors",Franchised,AZ,475.01,2378.01,0.084,178.99,0.96
23345,Huffman and Sons Motors,Independent,MN,327.0,2311.38,0.0749,149.43,0.95
23346,"White, Stone and Obrien Motors",Independent,TX,184.26,2249.92,0.082,96.68,0.98
23347,"Hernandez, Brock and Conner Motors",Independent,PA,156.6,2601.13,0.0634,109.01,0.97
23348,Norris-Payne Motors,Independent,FL,849.6,1010.41,0.0701,176.93,1.02
23349,"Orr, Lopez and Douglas Motors",Independent,NY,442.23,1555.75,0.0852,144.86,1.05
23350,Perry and Sons Motors,Franchised,VA,214.15,1454.58,0.0577,77.29,0.99
23351,Nelson-Blake Motors,Franchised,PA,475.86,1683.08,0.0634,189.14,0.97
23352,Warner-Pierce Motors,Independent,MI,148.08,2239.59,0.06,62.62,0.95
23353,"Adams, Smith and Allen Motors",Franchised,OH,170.99,2295.99,0.0724,78.71,0.96
23354,Ray-Davidson Motors,Independent,NY,220.35,1516.88,0.0852,43.09,1.05
23355,Salinas Group Motors,Franchised,CA,85.0,1814.92,0.0882,144.51,1.08
23356,Burton PLC Motors,Franchised,IA,303.58,2822.91,0.0694,89.07,0.93
23357,Kelly and Sons Motors,Independent,CA,85.0,2147.34,0.0882,202.89,1.08
23358,"Smith, Harper and Gonzales Motors",Franchised,CA,85.0,1573.54,0.0882,125.74,1.08
23359,Pratt Ltd Motors,Franchised,CO,130.43,2911.07,0.0777,140.51,0.98
23360,Walton-Reid Motors,Independent,SD,383.82,1372.43,0.0611,191.87,0.92
23361,Love Ltd Motors,Franchised,WA,460.99,1596.19,0.0929,91.27,1.04
23362,Monroe-Horton Motors,Franchised,CA,85.0,2361.86,0.0882,198.26,1.08
23363,"Bryan, Andrews and Osborne Motors",Independent,FL,810.52,1475.47,0.0701,109.78,1.02
23364,Mckee-Miller Motors,Franchised,VT,286.21,2043.76,0.0627,67.7,0.96
23365,Dawson Inc Motors,Franchised,LA,398.11,1320.79,0.0955,56.18,0.94
23366,"Willis, Steele and Figueroa Motors",Independent,MI,302.3,1321.13,0.06,162.84,0.95
23367,Dillon Ltd Motors,Independent,FL,884.86,1851.21,0.0701,159.27,1.02
23368,Jensen-Hayes Motors,Franchised,CA,85.0,1689.68,0.0882,157.52,1.08
23369,"Key, Roberts and Douglas Motors",Independent,CA,85.0,2506.53,0.0882,81.73,1.08
23370,"Sanchez, Rodriguez and Lopez Motors",Independent,MA,394.82,2729.89,0.0625,206.5,1.01
23371,Cordova LLC Motors,Franchised,CA,85.0,1213.5,0.0882,216.02,1.08
23372,Rodriguez PLC Motors,Franchised,SD,480.9,1412.92,0.0611,100.72,0.92
23373,Smith-West Motors,Franchised,TX,459.27,2606.6,0.082,118.53,0.98
23374,Chaney Ltd Motors,Franchised,MD,148.86,2020.95,0.06,187.05,1.02
23375,Robinson Group Motors,Franchised,TX,447.62,1246.4,0.082,128.82,0.98
23376,Wilson-Carter Motors,Independent,NC,325.15,2075.39,0.0698,34.1,0.97
23377,Cox-Davis Motors,Franchised,CA,85.0,2663.86,0.0882,57.97,1.08
23378,Murphy-Neal Motors,Independent,AZ,275.46,2255.69,0.084,158.1,0.96
23379,Willis-Garcia Motors,Independent,VA,129.83,1319.16,0.0577,36.75,0.99
23380,Rodriguez PLC Motors,Franchised,CA,85.0,1769.15,0.0882,77.89,1.08
23381,Weaver Group Motors,Franchised,KY,300.22,2362.67,0.06,223.29,0.92
23382,Torres-Smith Motors,Independent,MI,111.72,2343.99,0.06,53.29,0.95
23383,"Wilson, Estrada and Ayers Motors",Independent,UT,474.04,2640.15,0.0725,48.76,0.95
23384,Davis Group Motors,Franchised,KS,335.63,1860.11,0.087,176.31,0.92
23385,"Flores, Velazquez and Davis Motors",Franchised,UT,185.09,1094.87,0.0725,64.27,0.95
23386,Mitchell Ltd Motors,Franchised,CA,85.0,2352.95,0.0882,82.01,1.08
23387,"Graham, Lamb and Riley Motors",Franchised,TX,192.71,2025.61,0.082,26.38,0.98
23388,Leon Group Motors,Independent,WY,185.67,2513.73,0.0549,59.08,0.93
23389,"Mitchell, Hernandez and Howell Motors",Franchised,GA,220.87,2521.83,0.0737,200.48,0.98
23390,Johnson PLC Motors,Franchised,FL,748.19,2989.1,0.0701,166.34,1.02
23391,Williams-Reynolds Motors,Independent,AZ,105.29,1508.14,0.084,178.25,0.96
23392,Farmer PLC Motors,Independent,NY,354.94,1789.96,0.0852,181.03,1.05
23393,Rojas Inc Motors,Franchised,WA,479.99,2787.31,0.0929,117.12,1.04
23394,Johnson-Baker Motors,Franchised,OK,465.98,1426.69,0.0897,99.51,0.91
23395,Wong-Jordan Motors,Independent,MN,246.15,1840.85,0.0749,190.19,0.95
23396,Moore Ltd Motors,Independent,NY,137.06,1191.62,0.0852,115.59,1.05
23397,"Santos, Wong and Hinton Motors",Franchised,IL,258.15,1494.77,0.0881,201.63,0.99
23398,"Kim, Jacobson and Anderson Motors",Independent,IL,414.0,2250.85,0.0881,161.55,0.99
23399,Kelly Inc Motors,Franchised,GA,238.76,1082.14,0.0737,194.35,0.98
23400,Montes and Sons Motors,Franchised,TX,414.61,1188.32,0.082,197.11,0.98
23401,"Williams, Williams and Hughes Motors",Franchised,OH,394.83,1902.72,0.0724,209.12,0.96
23402,Williams-Smith Motors,Independent,NC,140.04,2630.86,0.0698,106.85,0.97
23403,Jones-Knight Motors,Independent,NC,487.49,2103.74,0.0698,169.85,0.97
23404,"Hoffman, Morgan and Ross Motors",Independent,CO,137.47,2624.76,0.0777,44.16,0.98
23405,Jenkins and Sons Motors,Independent,NC,201.58,1974.7,0.0698,94.75,0.97
23406,Gray-Sanchez Motors,Independent,FL,537.45,2285.02,0.0701,218.95,1.02
23407,Duncan-Cunningham Motors,Franchised,WI,364.14,2724.51,0.0543,116.27,0.94
23408,Hernandez Ltd Motors,Franchised,MN,125.53,1784.46,0.0749,123.21,0.95
23409,"Richards, Oneal and Sanchez Motors",Franchised,NY,311.52,1897.18,0.0852,113.83,1.05
23410,Wright-Buchanan Motors,Franchised,TN,157.19,2842.36,0.0955,136.35,0.94
23411,Lee-Tucker Motors,Independent,TX,415.29,2003.16,0.082,201.67,0.98
23412,Smith-Rivera Motors,Franchised,PA,422.79,2456.29,0.0634,168.76,0.97
23413,Gardner and Sons Motors,Independent,KS,165.53,1565.22,0.087,77.02,0.92
23414,Berger-Jacobs Motors,Independent,KS,309.18,1116.56,0.087,215.63,0.92
23415,Rogers-Wilson Motors,Independent,MI,336.2,1808.38,0.06,112.78,0.95
23416,Lewis Inc Motors,Independent,MO,356.0,2696.17,0.083,77.99,0.95
23417,Proctor Group Motors,Franchised,KY,387.4,2191.12,0.06,153.48,0.92
23418,Thompson Ltd Motors,Franchised,ID,251.22,1773.49,0.0603,102.42,0.94
23419,Cameron Group Motors,Independent,GA,124.81,2470.97,0.0737,23.51,0.98
23420,"Hood, Powers and Daugherty Motors",Independent,MI,206.67,2092.24,0.06,204.06,0.95
23421,Johnson LLC Motors,Franchised,IL,404.59,1374.08,0.0881,114.77,0.99
23422,"Cole, Brown and Daniels Motors",Franchised,CA,85.0,1760.24,0.0882,60.63,1.08
23423,Casey-Rodriguez Motors,Franchised,OH,141.12,2641.62,0.0724,64.04,0.96
23424,Mendoza-Hartman Motors,Franchised,MN,451.12,2599.95,0.0749,160.59,0.95
23425,"Morrison, Johnson and Rodriguez Motors",Independent,LA,304.6,1846.88,0.0955,87.86,0.94
23426,"Macias, Mitchell and Cooper Motors",Franchised,IA,162.5,1900.92,0.0694,37.87,0.93
23427,Reynolds and Sons Motors,Franchised,CA,85.0,2513.26,0.0882,123.21,1.08
23428,Austin Ltd Motors,Franchised,NC,128.02,2373.51,0.0698,78.08,0.97
23429,Cameron-Allen Motors,Independent,TX,426.71,1570.3,0.082,107.11,0.98
23430,"Castro, Rios and Peters Motors",Franchised,FL,984.86,1480.01,0.0701,83.17,1.02
23431,Benitez-Price Motors,Franchised,IA,402.21,1781.35,0.0694,40.47,0.93
23432,Mann-Hernandez Motors,Franchised,GA,405.14,2166.68,0.0737,120.57,0.98
23433,"Barrett, Smith and Bishop Motors",Independent,AL,283.07,1946.24,0.0924,136.33,0.93
23434,Bailey-Ward Motors,Independent,CA,85.0,1165.92,0.0882,136.26,1.08
23435,Dyer-Cabrera Motors,Independent,IL,380.93,2668.23,0.0881,49.69,0.99
23436,Martin-Davis Motors,Franchised,WI,440.46,2386.55,0.0543,69.84,0.94
23437,Casey Inc Motors,Franchised,TX,288.9,2207.52,0.082,36.81,0.98
23438,"Flores, Foster and Clark Motors",Independent,PA,262.97,1395.31,0.0634,200.73,0.97
23439,Kelly Ltd Motors,Independent,CA,85.0,2802.74,0.0882,78.13,1.08
23440,Rivera Inc Motors,Independent,TN,454.11,2997.25,0.0955,101.04,0.94
23441,Duran-Moore Motors,Franchised,DE,254.26,2461.3,0.0,165.31,0.97
23442,Graham-George Motors,Franchised,CO,396.03,2149.93,0.0777,104.8,0.98
23443,"Macdonald, Peterson and Thompson Motors",Independent,VT,277.94,2371.56,0.0627,185.69,0.96
23444,Welch PLC Motors,Independent,OK,174.31,2771.31,0.0897,23.25,0.91
23445,Arnold-Thomas Motors,Independent,KY,364.15,2146.8,0.06,140.43,0.92
23446,Elliott LLC Motors,Franchised,VA,131.77,1868.62,0.0577,39.14,0.99
23447,"Thomas, Shah and Santiago Motors",Franchised,NC,459.28,2048.99,0.0698,50.46,0.97
23448,"Costa, Herring and Johnson Motors",Franchised,IL,416.58,1623.1,0.0881,33.15,0.99
23449,Myers LLC Motors,Independent,CO,497.45,2291.27,0.0777,131.0,0.98
23450,Watkins-Lopez Motors,Independent,TX,142.99,2533.14,0.082,105.16,0.98
23451,Larson-Allen Motors,Franchised,CA,85.0,1372.97,0.0882,198.13,1.08
23452,"Robertson, Smith and Reed Motors",Independent,WV,270.09,1148.64,0.0655,85.81,0.9
23453,Morales-Manning Motors,Independent,CA,85.0,1795.02,0.0882,22.93,1.08
23454,Weeks Ltd Motors,Independent,HI,495.76,1884.16,0.0444,94.74,1.1
23455,Winters Group Motors,Independent,WA,235.85,2686.13,0.0929,30.75,1.04
23456,Valdez Inc Motors,Franchised,PA,380.75,1434.88,0.0634,151.02,0.97
23457,"Dyer, Olson and Daniel Motors",Independent,MO,482.51,2110.1,0.083,20.3,0.95
23458,Vega and Sons Motors,Franchised,CO,150.72,1961.07,0.0777,106.52,0.98
23459,Hernandez LLC Motors,Independent,FL,540.31,2393.59,0.0701,165.95,1.02
23460,Bryant-Guerra Motors,Independent,AZ,163.25,1212.82,0.084,151.51,0.96
23461,"Brown, Bailey and Lee Motors",Franchised,LA,412.27,2311.56,0.0955,54.43,0.94
23462,Webb-Oneill Motors,Independent,FL,635.02,2580.17,0.0701,129.58,1.02
23463,Stout Inc Motors,Independent,CA,85.0,2347.6,0.0882,203.13,1.08
23464,Perez-Kline Motors,Independent,FL,938.51,1224.51,0.0701,35.53,1.02
23465,Wade-Williams Motors,Independent,FL,617.47,1243.82,0.0701,112.06,1.02
23466,Hill-Hart Motors,Independent,CA,85.0,2001.42,0.0882,132.12,1.08
23467,West Group Motors,Independent,WA,195.21,1720.23,0.0929,65.08,1.04
23468,Flores-Roberts Motors,Independent,IL,179.5,1703.95,0.0881,48.55,0.99
23469,Peterson Inc Motors,Independent,OR,240.35,1088.19,0.0,123.29,0.97
23470,Miller Ltd Motors,Independent,FL,805.35,2608.94,0.0701,219.58,1.02
23471,Flores LLC Motors,Independent,OH,285.19,1125.58,0.0724,81.41,0.96
23472,Santos PLC Motors,Independent,TN,245.12,1358.13,0.0955,64.23,0.94
23473,Ray PLC Motors,Independent,CT,252.05,1501.72,0.0635,114.78,1.01
23474,Anderson Ltd Motors,Independent,NC,355.01,1481.06,0.0698,212.18,0.97
23475,"Thompson, Miller and Newman Motors",Independent,PA,443.02,1436.36,0.0634,135.64,0.97
23476,Morse Group Motors,Independent,CT,361.41,2456.27,0.0635,76.4,1.01
23477,"Bennett, Boyd and Rodriguez Motors",Franchised,NY,156.3,1603.1,0.0852,139.03,1.05
23478,"Becker, Burton and Nguyen Motors",Franchised,CA,85.0,2066.03,0.0882,33.32,1.08
23479,Reilly Inc Motors,Independent,OH,171.64,2031.32,0.0724,195.03,0.96
23480,Carroll-Young Motors,Independent,MN,393.48,1264.83,0.0749,122.86,0.95
23481,"Petersen, Smith and Davis Motors",Independent,CA,85.0,2782.38,0.0882,57.33,1.08
23482,Ryan-Smith Motors,Independent,VA,372.86,2141.9,0.0577,99.66,0.99
23483,Allen-Chambers Motors,Franchised,VA,447.07,1932.82,0.0577,119.22,0.99
23484,"Young, Harris and Price Motors",Franchised,MS,301.78,1165.24,0.0707,170.18,0.9
23485,Garcia Inc Motors,Franchised,NY,478.97,1299.41,0.0852,180.37,1.05
23486,Mullins PLC Motors,Franchised,NY,427.0,1398.51,0.0852,183.59,1.05
23487,"Griffith, Duran and Fernandez Motors",Independent,OH,260.99,1073.73,0.0724,207.1,0.96
23488,Mueller and Sons Motors,Independent,PA,236.26,2820.86,0.0634,169.05,0.97
23489,Smith LLC Motors,Independent,WA,471.03,2612.91,0.0929,91.97,1.04
23490,"Gregory, Blackburn and Wiley Motors",Independent,TN,392.44,2160.19,0.0955,134.95,0.94
23491,Murray-Mcgrath Motors,Franchised,AL,401.67,1072.27,0.0924,201.17,0.93
23492,"Rose, Riley and Blake Motors",Franchised,CO,352.85,1870.62,0.0777,84.18,0.98
23493,Scott-Gonzales Motors,Independent,UT,466.66,1299.3,0.0725,24.77,0.95
23494,Moore Ltd Motors,Independent,OH,462.24,1684.58,0.0724,156.72,0.96
23495,Tucker-Swanson Motors,Franchised,RI,300.77,2375.68,0.07,216.67,0.98
23496,"Thornton, Bolton and Bailey Motors",Franchised,FL,548.43,1361.6,0.0701,102.19,1.02
23497,Washington-Hayes Motors,Independent,MD,467.4,1117.45,0.06,155.48,1.02
23498,"Lane, Beasley and Matthews Motors",Franchised,NC,135.01,1156.25,0.0698,44.25,0.97
23499,"Rogers, Barton and Lopez Motors",Independent,CO,338.81,2599.56,0.0777,88.44,0.98
23500,"Compton, Bradford and Palmer Motors",Independent,GA,450.18,2262.45,0.0737,77.66,0.98
23501,James-Gibson Motors,Independent,MN,443.61,1170.92,0.0749,93.57,0.95
23502,Kemp-Cochran Motors,Franchised,MS,286.81,2001.7,0.0707,98.5,0.9
23503,"Davenport, Rodriguez and Strickland Motors",Independent,WA,133.27,2058.52,0.0929,224.75,1.04
23504,"Hicks, Conner and Garcia Motors",Independent,AZ,401.42,2221.66,0.084,66.64,0.96
23505,Wilson-Fritz Motors,Franchised,CA,85.0,1815.5,0.0882,222.04,1.08
23506,Sanford-Jackson Motors,Franchised,FL,922.01,1492.31,0.0701,110.64,1.02
23507,"English, Coleman and Johnston Motors",Franchised,VT,320.31,1780.79,0.0627,81.17,0.96
23508,Russo and Sons Motors,Franchised,MO,486.06,2662.22,0.083,196.47,0.95
23509,Ortega Ltd Motors,Independent,MI,122.55,1415.56,0.06,44.0,0.95
23510,"Thompson, Cochran and Carney Motors",Franchised,PA,268.86,2383.41,0.0634,188.83,0.97
23511,Turner Inc Motors,Independent,CA,85.0,2640.25,0.0882,203.08,1.08
23512,"Rivera, Fisher and Hall Motors",Franchised,PA,254.34,1581.96,0.0634,111.82,0.97
23513,"Hicks, Frank and Hicks Motors",Franchised,GA,256.71,2128.58,0.0737,166.42,0.98
23514,Smith Ltd Motors,Franchised,FL,739.06,2719.74,0.0701,58.5,1.02
23515,"Johnson, Gill and Crawford Motors",Independent,TX,332.97,1946.44,0.082,25.69,0.98
23516,Stark and Sons Motors,Independent,NC,431.78,1961.44,0.0698,204.2,0.97
23517,"Campbell, Meadows and Dickerson Motors",Independent,VA,327.38,2434.02,0.0577,31.78,0.99
23518,Alvarez Group Motors,Franchised,FL,648.21,2610.53,0.0701,157.73,1.02
23519,Davis-Gonzalez Motors,Independent,VA,285.61,2236.63,0.0577,139.46,0.99
23520,Chambers Group Motors,Independent,IA,464.42,1463.86,0.0694,187.49,0.93
23521,Keith Ltd Motors,Franchised,GA,361.12,1109.32,0.0737,178.49,0.98
23522,Phillips Group Motors,Franchised,KY,222.1,1389.08,0.06,151.05,0.92
23523,Randall-Berry Motors,Franchised,UT,499.91,2453.97,0.0725,26.4,0.95
23524,Wolfe Group Motors,Franchised,CA,85.0,2031.64,0.0882,42.54,1.08
23525,Jones LLC Motors,Independent,CA,85.0,2414.23,0.0882,81.92,1.08
23526,"Becker, Hayes and Ramos Motors",Independent,GA,157.29,2174.74,0.0737,107.57,0.98
23527,Jones PLC Motors,Franchised,VA,237.75,2388.2,0.0577,196.62,0.99
23528,Reed-Hernandez Motors,Independent,OH,448.38,2545.87,0.0724,187.84,0.96
23529,"Washington, Arias and Taylor Motors",Independent,PA,464.17,2614.98,0.0634,147.83,0.97
23530,Dickerson Inc Motors,Independent,TN,498.34,2599.78,0.0955,53.93,0.94
23531,"Johnson, Nguyen and Schroeder Motors",Independent,CA,85.0,2036.04,0.0882,110.22,1.08
23532,Anderson Inc Motors,Franchised,DE,161.18,2987.7,0.0,214.0,0.97
23533,Reeves-Peterson Motors,Independent,FL,578.9,2855.02,0.0701,50.38,1.02
23534,Williams LLC Motors,Franchised,KS,185.52,2325.03,0.087,26.33,0.92
23535,Wolfe Ltd Motors,Independent,TX,174.82,2890.3,0.082,69.77,0.98
23536,Yang-Marsh Motors,Franchised,FL,546.27,2166.18,0.0701,41.62,1.02
23537,Mccarthy-Cook Motors,Independent,FL,888.76,2643.97,0.0701,26.14,1.02
23538,Simpson Group Motors,Franchised,SD,394.66,1205.52,0.0611,48.73,0.92
23539,Herman Ltd Motors,Independent,CA,85.0,2943.19,0.0882,162.06,1.08
23540,Johnson Ltd Motors,Franchised,TN,185.52,2452.24,0.0955,149.08,0.94
23541,Murphy-Christian Motors,Independent,CT,205.93,2655.81,0.0635,163.11,1.01
23542,"Russell, Cox and Velez Motors",Franchised,WI,299.09,2586.31,0.0543,157.69,0.94
23543,Gonzalez Ltd Motors,Franchised,PA,237.04,2196.09,0.0634,215.31,0.97
23544,Spencer-Tran Motors,Independent,ID,485.14,2541.79,0.0603,200.79,0.94
23545,Harding and Sons Motors,Franchised,IA,288.68,2721.31,0.0694,168.87,0.93
23546,Lee LLC Motors,Franchised,OH,311.43,2380.9,0.0724,205.05,0.96
23547,Hull Ltd Motors,Independent,MI,215.8,1683.07,0.06,35.93,0.95
23548,"Barry, Wallace and Carr Motors",Franchised,DE,459.46,1824.71,0.0,180.0,0.97
23549,Davis Ltd Motors,Independent,ND,273.89,2896.35,0.0696,191.44,0.91
23550,"Mora, Morrison and Good Motors",Franchised,OH,392.77,1572.12,0.0724,162.0,0.96
23551,"Rasmussen, Moore and Butler Motors",Franchised,KY,138.23,2040.18,0.06,82.27,0.92
23552,Galloway LLC Motors,Independent,NY,324.71,1428.52,0.0852,204.51,1.05
23553,Gibson-Kline Motors,Independent,PA,125.78,1745.98,0.0634,110.1,0.97
23554,Allen Ltd Motors,Independent,TX,371.94,1473.7,0.082,89.35,0.98
23555,Johnson-Lee Motors,Franchised,FL,610.51,1298.74,0.0701,214.02,1.02
23556,Mcguire-Benitez Motors,Franchised,WI,177.93,2061.5,0.0543,219.78,0.94
23557,Burns and Sons Motors,Franchised,NC,237.09,2258.63,0.0698,46.88,0.97
23558,Walker-Coleman Motors,Franchised,FL,833.26,1855.75,0.0701,94.78,1.02
23559,English-Jimenez Motors,Franchised,IL,315.94,2607.51,0.0881,78.54,0.99
23560,"Clark, Fields and Diaz Motors",Franchised,PA,318.67,2317.33,0.0634,51.66,0.97
23561,"Jones, Johnson and Henderson Motors",Franchised,WY,159.12,1029.76,0.0549,217.12,0.93
23562,"Williamson, Gonzalez and Simmons Motors",Independent,KY,205.15,2013.51,0.06,108.63,0.92
23563,"James, Boyd and Gomez Motors",Independent,IL,370.87,2340.45,0.0881,37.43,0.99
23564,Luna Inc Motors,Franchised,KS,175.12,2452.14,0.087,31.7,0.92
23565,Owen and Sons Motors,Independent,PA,430.68,1142.48,0.0634,131.15,0.97
23566,Perry-Thompson Motors,Independent,WI,201.29,1759.86,0.0543,134.8,0.94
23567,Hayes-Kramer Motors,Independent,ME,474.8,2556.52,0.055,196.52,0.95
23568,Watson Inc Motors,Independent,IL,381.89,2212.13,0.0881,190.12,0.99
23569,Holmes-Thompson Motors,Franchised,MO,387.7,2167.37,0.083,51.78,0.95
23570,Hess-Brewer Motors,Independent,NY,169.09,1329.55,0.0852,82.98,1.05
23571,Norman Ltd Motors,Independent,NY,210.41,2375.17,0.0852,105.79,1.05
23572,"Lewis, Black and Morales Motors",Franchised,MI,126.67,1159.81,0.06,75.6,0.95
23573,"Flynn, Wilkinson and Diaz Motors",Independent,HI,432.54,2077.9,0.0444,211.33,1.1
23574,Bryan-Hughes Motors,Franchised,OH,261.81,2107.08,0.0724,83.69,0.96
23575,"Thomas, Vasquez and Juarez Motors",Franchised,MS,173.21,1578.07,0.0707,158.69,0.9
23576,Floyd-Jacobs Motors,Independent,KS,417.98,2918.73,0.087,222.53,0.92
23577,Willis-Johnson Motors,Franchised,FL,700.44,1160.47,0.0701,204.94,1.02
23578,"White, Peters and Calderon Motors",Franchised,IL,122.02,2079.47,0.0881,201.54,0.99
23579,"Johnson, Merritt and Gonzales Motors",Franchised,TN,331.8,1076.55,0.0955,75.93,0.94
23580,Thompson and Sons Motors,Independent,NC,103.57,1390.25,0.0698,43.44,0.97
23581,Green-Terry Motors,Independent,CA,85.0,1710.78,0.0882,93.3,1.08
23582,Nguyen-Becker Motors,Independent,SD,214.72,2230.47,0.0611,76.74,0.92
23583,Allison-James Motors,Independent,AL,105.45,2304.1,0.0924,129.11,0.93
23584,Gomez-Mcpherson Motors,Independent,OH,178.5,2547.74,0.0724,111.41,0.96
23585,Pennington-Hill Motors,Franchised,MA,147.22,1106.77,0.0625,220.3,1.01
23586,Rice-Marsh Motors,Franchised,CA,85.0,1709.86,0.0882,80.46,1.08
23587,Henry-Serrano Motors,Independent,GA,261.77,2718.51,0.0737,37.81,0.98
23588,Duncan-Bray Motors,Franchised,MS,438.31,1850.78,0.0707,112.77,0.9
23589,Vazquez Ltd Motors,Franchised,IA,125.04,1344.83,0.0694,130.39,0.93
23590,Johnson-Tran Motors,Independent,PA,247.43,1546.72,0.0634,56.87,0.97
23591,Daniels-Perez Motors,Independent,NC,445.12,2655.68,0.0698,111.7,0.97
