transaction_id,sale_date,vehicle_id,customer_id,dealership_id,is_new_car,sale_price,total_price,payment_type,loan_id,trade_in_value,dealer_fees,incentive_value
36868,5/28/2024,3548,76118,9784,FALSE,45087.51,48716.93,Lease,31364,0,234.12,0
36869,5/28/2024,3743,21500,2236,FALSE,64521.58,68644.65,Cash,0,0,332.67,0
36870,5/28/2024,1973,20512,8253,FALSE,47276.8,51726.69,Loan,31365,0,85,0
36871,5/28/2024,1675,17506,8684,TRUE,91692.96,93132.46,Loan,31366,6325.68,2293.95,0
36872,5/28/2024,357,96482,14572,FALSE,18816.82,20414.82,Loan,31367,0,194.4,0
36873,5/28/2024,3251,31292,13298,FALSE,117998.99,127679.86,Loan,31368,1668.23,317.52,0
36874,5/28/2024,584,89444,21042,TRUE,98244.85,95881.57,Loan,31369,10297.34,2674.12,0
36875,5/28/2024,885,14937,12044,FALSE,48338.96,52233.95,Loan,31370,0,220.1,0
36876,5/28/2024,4913,72067,23051,TRUE,59491.96,42813.2,Loan,31371,22665.43,2425.85,0
36877,5/28/2024,4892,25475,17281,FALSE,16544.54,9739.89,Loan,31372,7848.72,146.88,0
36878,5/29/2024,3184,2364,12575,TRUE,81882.27,64750.37,Cash,0,23296.74,2664.38,0
36879,5/29/2024,4093,78654,17330,FALSE,29972.5,32842.2,Loan,31373,0,283.93,4269.12
36880,5/29/2024,932,25148,21136,FALSE,30205.37,33331.78,Loan,31374,0,434.76,0
36881,5/29/2024,2831,88463,10012,FALSE,45082.41,49667.68,Loan,31375,0,210.66,0
36882,5/29/2024,200,91788,6890,FALSE,44982.38,38219.3,Loan,31376,9890.73,470.45,0
36883,5/29/2024,1923,77761,2018,FALSE,29244.04,31724.06,Loan,31377,0,390,4269.12
36884,5/29/2024,2704,92243,12984,FALSE,41122.45,44702.2,Loan,31378,0,433.24,0
36885,5/29/2024,1168,52812,19447,FALSE,22415.89,1894.78,Cash,0,24972.71,486.54,0
36886,5/29/2024,845,59274,17679,FALSE,21492.11,23409,Loan,31379,0,477.55,0
36887,5/29/2024,1539,33352,2499,FALSE,26913.32,29328.1,Lease,31380,0,348.36,0
36888,5/29/2024,3466,26680,1005,FALSE,32848.77,36474.44,Loan,31381,0,452.81,0
36889,5/29/2024,2617,24980,23260,FALSE,8176.29,3199.22,Loan,31382,11837.25,260.94,0
36890,5/29/2024,2605,84685,20629,FALSE,58684.71,63075.55,Loan,31383,0,425.42,0
36891,5/29/2024,3704,43725,17180,TRUE,54393.36,43206.62,Loan,31384,16683.46,1891.29,0
36892,5/29/2024,3548,52146,2513,FALSE,48095.35,52171.61,Loan,31385,0,443.73,0
36893,5/29/2024,1208,42812,20745,TRUE,40147.44,46828.2,Loan,31386,0,2645.06,0
36894,5/29/2024,2062,81571,3587,FALSE,32958.77,36018.84,Loan,31387,0,486.62,4269.12
36895,5/29/2024,3298,77607,16194,FALSE,54363.76,58143.13,Lease,31388,0,300.09,0
36896,5/29/2024,2203,85708,19523,TRUE,68424.03,76574.25,Loan,31389,0,2060.2,0
36897,5/29/2024,2713,17907,9674,FALSE,29097.04,31839.58,Lease,31390,0,321.18,0
36898,5/29/2024,2159,34296,3085,FALSE,59146.63,64683.4,Loan,31391,0,442.39,0
36899,5/29/2024,2792,45777,9663,TRUE,63585.14,70698.47,Cash,0,0,1674.34,0
36900,5/29/2024,1709,47987,21966,FALSE,37624.62,39884.78,Cash,0,0,142.86,0
36901,5/29/2024,4397,4428,6662,TRUE,69058.76,58041.17,Loan,31392,17513.15,2647.86,0
36902,5/29/2024,2461,26246,8959,FALSE,35118.55,18350,Lease,31393,18147.11,239,0
36903,5/29/2024,1823,58585,24970,FALSE,48928.22,30531.31,Cash,0,21326.22,462.98,4269.12
36904,5/29/2024,428,65531,733,FALSE,28535.55,11003.17,Loan,31394,18609.42,423.55,0
36905,5/29/2024,2877,52421,16886,FALSE,64616.71,69845.31,Loan,31395,0,450.51,0
36906,5/29/2024,1582,91002,11682,FALSE,23848.92,26281.99,Lease,31396,0,660.24,0
36907,5/29/2024,564,56153,12143,FALSE,58443.48,43077.58,Lease,31397,18060.08,305.16,0
36908,5/29/2024,545,92110,7023,FALSE,66365.43,70771.04,Loan,31398,0,351.88,0
36909,5/29/2024,3675,98236,14392,TRUE,64481.27,72369.71,Lease,31399,0,2050.47,0
36910,5/29/2024,3819,15959,24093,FALSE,39858.55,35252.86,Loan,31400,7545.35,104.21,0
36911,5/29/2024,3372,15003,18162,TRUE,80706.09,71340.01,Loan,31401,17695.45,2348.41,0
36912,5/29/2024,2775,69585,23826,FALSE,20632.6,22449.47,Lease,31402,0,106.6,0
36913,5/29/2024,3770,55507,11156,FALSE,38963.54,42428.93,Loan,31403,0,114.77,0
36914,5/29/2024,3179,7401,13566,FALSE,28351.98,29964.98,Lease,31404,779.4,314.02,0
36915,5/30/2024,2964,14091,710,FALSE,22555.08,11244.63,Loan,31405,12696.89,439.6,0
36916,5/30/2024,629,46932,15698,FALSE,46776,50066.96,Lease,31406,0,280.52,0
36917,5/30/2024,379,31353,22595,TRUE,21250.31,25266,Loan,31407,0,2494.87,0
36918,5/30/2024,3123,36257,600,TRUE,56440.32,62755.45,Loan,31408,0,1296.89,0
36919,5/30/2024,4254,63217,23655,FALSE,13528.66,14765.63,Cash,0,0,213.45,0
36920,5/30/2024,3245,49802,15963,FALSE,31221.98,33681.87,Cash,0,0,371.02,0
36921,5/30/2024,2363,54551,14465,TRUE,56903.44,62386.71,Loan,31409,0,1318.95,0
36922,5/30/2024,4708,71854,17983,FALSE,23482.05,25097.24,Loan,31410,0,126.7,0
36923,5/30/2024,3647,34464,17219,TRUE,49190.54,33806.25,Loan,31411,19060.8,1647.88,0
36924,5/30/2024,3556,35680,2543,TRUE,29726.83,12998.08,Loan,31412,19621.28,1816.41,0
36925,5/30/2024,1094,34420,2076,FALSE,11456.6,5660.04,Loan,31413,6406.06,111.69,0
36926,5/30/2024,3886,81515,7260,FALSE,32192.17,34792.23,Loan,31414,0,226.94,0
36927,5/30/2024,2053,37674,22737,TRUE,26623.69,31665.03,Cash,0,0,3262.22,4269.12
36928,5/30/2024,2457,59104,6348,TRUE,104187.01,110338.73,Cash,0,0,1384.48,0
36929,5/30/2024,2196,11381,16,TRUE,43714.61,49953.27,Loan,31415,0,2598.99,0
36930,5/30/2024,4263,1072,20301,TRUE,42119.29,48541.87,Loan,31416,0,2598.04,0
36931,5/30/2024,956,76233,9347,FALSE,71452.39,78497.92,Lease,31417,0,371.94,0
36932,5/30/2024,306,80342,18219,FALSE,44236.69,27939.56,Loan,31418,18732.1,237.46,0
36933,5/30/2024,1237,27940,18029,TRUE,36841.8,41549.41,Cash,0,0,1334.96,0
36934,5/30/2024,4468,42275,493,FALSE,30822.81,21903.53,Loan,31419,11108.1,414.95,0
36935,5/30/2024,202,63789,9911,TRUE,44049.77,49201.81,Loan,31420,0,2237.23,0
36936,5/30/2024,2148,4659,2229,FALSE,65808.7,65975.21,Lease,31421,5320.61,229.82,0
36937,5/30/2024,419,65127,15300,FALSE,43780.5,26851.71,Loan,31422,19466.74,226.16,0
36938,5/30/2024,3291,69510,21116,FALSE,30612.43,33642.23,Loan,31423,0,343.67,0
36939,5/30/2024,124,38786,1421,FALSE,22403.94,2082.02,Loan,31424,24828.14,314.62,0
36940,5/30/2024,2276,10119,24775,FALSE,13898.32,4226.5,Loan,31425,18270.53,85,0
36941,5/30/2024,735,58648,6080,FALSE,26018.62,28050.7,Lease,31426,0,333.81,0
36942,5/30/2024,4500,54694,9354,TRUE,37330.49,43654.52,Lease,31427,0,3482.9,0
36943,5/30/2024,4897,91738,9349,TRUE,35382.13,40702.79,Loan,31428,0,1879.26,0
36944,5/30/2024,1290,49346,1151,FALSE,28165.94,30272.74,Loan,31429,0,347.89,0
36945,5/30/2024,2717,79484,15284,TRUE,59694.41,52122.09,Loan,31430,14379.39,3344.22,0
36946,5/30/2024,4295,69067,13334,TRUE,36752.59,41150.25,Loan,31431,0,1969.54,0
36947,5/30/2024,2968,62105,6559,FALSE,15035.59,8847.28,Lease,31432,24410.9,339.72,0
36948,5/30/2024,343,65606,21620,FALSE,14901.07,7568.67,Loan,31433,8283.46,300.42,0
36949,5/30/2024,4247,32328,13757,TRUE,54046.54,61142.54,Loan,31434,0,3470.02,0
36950,5/30/2024,1258,52308,21987,TRUE,43760.83,29077.36,Loan,31435,19359.78,2509.81,0
36951,5/30/2024,4857,66564,7320,FALSE,28527.39,9720.2,Loan,31436,20064.15,492.07,0
36952,5/30/2024,4396,32829,11869,FALSE,13742.11,14990.51,Loan,31437,0,304.32,0
36953,5/30/2024,401,13168,11319,FALSE,18127.5,8482.13,Loan,31438,10610.94,381.15,0
36954,5/31/2024,4864,4200,1337,FALSE,10152.92,3264.88,Loan,31439,7910.22,726.49,0
36955,5/31/2024,244,88709,2732,TRUE,73712.23,80953.79,Loan,31440,0,1750.5,0
36956,5/31/2024,4390,89471,2670,TRUE,37915.95,42814.36,Loan,31441,0,1481.14,0
36957,5/31/2024,3249,145,7964,FALSE,32582.19,11162.03,Loan,31442,22494.87,273.37,0
36958,5/31/2024,1770,7008,16010,FALSE,13816.05,15622.33,Loan,31443,0,477.76,0
36959,5/31/2024,1535,8396,6095,FALSE,68385.98,26603.41,Loan,31444,44166.8,661.36,0
36960,5/31/2024,296,65637,11576,TRUE,59258.67,14343.18,Loan,31445,48262.06,2309.78,0
36961,5/31/2024,2480,60799,23319,FALSE,35703.38,38148.49,Loan,31446,0,259.72,0
36962,5/31/2024,420,10670,24162,FALSE,35251.03,37095.61,Loan,31447,0,129.94,4269.12
36963,5/31/2024,2368,27090,13939,FALSE,39809.89,37976.37,Loan,31448,4767.9,224.11,0
36964,5/31/2024,3488,55131,6277,FALSE,43334.82,10482.14,Loan,31449,34142.85,583.34,0
36965,5/31/2024,3072,99653,23571,FALSE,12633.97,14026.59,Cash,0,0,210.41,0
36966,5/31/2024,776,51989,18040,FALSE,37754.41,39366.96,Cash,0,551.1,120.86,0
36967,5/31/2024,1902,60672,5591,TRUE,140864.07,135600.29,Lease,31450,18781.29,3005.15,0
36968,5/31/2024,717,49272,22456,TRUE,44294.49,30888.36,Loan,31451,18099.24,3114.62,0
36969,5/31/2024,3818,32457,8816,FALSE,67847.05,72266.64,Loan,31452,0,299.27,0
36970,5/31/2024,2952,57156,1690,FALSE,42815.51,46892.83,Loan,31453,0,283.1,0
36971,5/31/2024,4940,51278,6815,FALSE,37168.63,28903.67,Cash,0,10603.37,163.17,0
36972,5/31/2024,2351,19051,2430,TRUE,49743.02,33831.08,Loan,31454,18958.06,2871.75,0
36973,5/31/2024,4371,56917,1989,FALSE,25868.14,27879.77,Loan,31455,0,105.82,0
36974,5/31/2024,143,32255,11945,FALSE,48509.22,12194.75,Loan,31456,37430.25,215.59,0
36975,5/31/2024,1704,38308,5309,FALSE,36698.13,37053.25,Loan,31457,0,201.04,0
36976,5/31/2024,3058,15222,21002,FALSE,17229.4,18745.55,Loan,31458,0,208.18,0
36977,5/31/2024,3580,64964,10218,TRUE,51674.18,56878.4,Loan,31459,1015.28,1839.12,0
36978,5/31/2024,4353,57630,8242,FALSE,34430.97,11339.78,Loan,31460,24171.43,481.59,0
36979,5/31/2024,4500,29187,15389,TRUE,35653.91,29843.35,Loan,31461,9822.2,1948.39,0
36980,5/31/2024,4298,36769,5257,FALSE,15189.36,16734.25,Loan,31462,0,85,4269.12
36981,5/31/2024,1395,34632,1925,FALSE,10734,11938.68,Loan,31463,0,320.22,0
36982,5/31/2024,909,74410,24675,TRUE,30979.17,23117.92,Loan,31464,11589.45,2005.36,0
36983,5/31/2024,3747,87971,7807,TRUE,102627.97,110334.11,Loan,31465,1143.8,2661.53,0
36984,5/31/2024,819,31863,3820,FALSE,20085.68,12883.38,Cash,0,8515.82,432.56,0
36985,5/31/2024,4707,13000,22664,TRUE,36540.1,42748.24,Loan,31466,0,3129.96,4269.12
36986,5/31/2024,3161,49425,21954,TRUE,134770.08,147888.55,Loan,31467,0,1306.32,0
36987,5/31/2024,2498,70454,1891,TRUE,49580.99,55267.84,Loan,31468,0,1537.92,0
36988,5/31/2024,1434,50082,22721,FALSE,34652.2,24631.78,Loan,31469,11615.13,207.83,0
36989,5/31/2024,1938,93057,10517,TRUE,29529.7,33687.26,Cash,0,0,2203.07,4269.12
36990,5/31/2024,1098,51926,2690,FALSE,28228.78,31234.35,Lease,31470,0,480.11,0
36991,5/31/2024,1455,53040,7084,FALSE,12634.57,14143.04,Loan,31471,0,477.15,0
36992,5/31/2024,2072,77685,4690,FALSE,29711.7,31971.5,Loan,31472,0,213.73,0
36993,5/31/2024,3372,20088,20261,TRUE,71134.67,80205.28,Loan,31473,0,2666.97,0
36994,5/31/2024,3420,9951,1538,FALSE,86286.67,93981.17,Loan,31474,0,355.58,0
36995,6/1/2024,4939,71308,21384,FALSE,44122.1,47381.07,Cash,0,0,407.63,0
36996,6/1/2024,720,98987,19251,TRUE,99142.51,111595.06,Loan,31475,0,2789.93,0
36997,6/1/2024,958,1084,23664,FALSE,45343.13,37453.29,Lease,31476,10416.43,227.12,0
36998,6/1/2024,572,12944,22602,FALSE,33768.19,36211.1,Loan,31477,0,223.93,695.46
36999,6/1/2024,4276,67078,22234,FALSE,29992.89,32335.61,Lease,31478,0,230.73,3957.79
37000,6/1/2024,1829,44394,643,TRUE,65286.17,73268.91,Loan,31479,0,3230.08,695.46
37001,6/1/2024,3661,49056,18009,FALSE,24905.22,22718.73,Loan,31480,3687.37,152.43,0
37002,6/1/2024,1303,20380,20233,TRUE,23927.17,15312.95,Loan,31481,11669.51,1891.28,0
37003,6/1/2024,538,12107,9136,FALSE,23304.33,25252.75,Loan,31482,0,396.2,2402.12
37004,6/1/2024,3325,63472,22244,FALSE,53383.63,49552.51,Lease,31483,7160.23,447.35,0
37005,6/1/2024,1000,8192,6885,TRUE,143150.03,154885.77,Loan,31484,0,1730.95,0
37006,6/1/2024,953,27190,21236,FALSE,15731.86,17552.26,Loan,31485,0,606.23,0
37007,6/1/2024,3221,11631,1708,FALSE,68518.92,74126.71,Loan,31486,0,679.52,0
37008,6/1/2024,4577,26934,17519,TRUE,50539,13529.23,Lease,31487,39805.82,1822.97,0
37009,6/1/2024,2419,23672,10536,FALSE,17511.32,19080.25,Lease,31488,0,199.63,695.46
37010,6/1/2024,3886,11725,991,FALSE,34508.8,18674.07,Loan,31489,17786.35,288.84,0
37011,6/1/2024,1960,31675,12110,FALSE,69739.02,62610.51,Loan,31490,11980.18,741.95,0
37012,6/1/2024,2768,12625,8276,FALSE,25596.18,28365.2,Loan,31491,0,362.93,0
37013,6/1/2024,2033,33676,20772,FALSE,26628.53,29178.94,Loan,31492,0,221.32,0
37014,6/1/2024,2329,82149,19019,FALSE,18446.22,20670.3,Loan,31493,0,449.78,695.46
37015,6/1/2024,4834,98191,1793,FALSE,53713.8,29268.81,Cash,0,26858,431.38,0
37016,6/1/2024,1588,15186,22116,FALSE,28089.5,22711.61,Cash,0,7095.47,186.58,0
37017,6/1/2024,4595,79835,4894,FALSE,26545.04,29423.24,Loan,31494,0,808.06,0
37018,6/1/2024,720,96057,8172,TRUE,99142.51,111797.03,Loan,31495,0,3047.29,0
37019,6/1/2024,4286,56721,10382,FALSE,45607.12,48781.6,Cash,0,0,385.36,3957.79
37020,6/1/2024,1380,66186,23415,FALSE,49244.04,52647.66,Loan,31496,0,336.2,0
37021,6/1/2024,781,70440,6079,TRUE,56330.91,62986.79,Loan,31497,0,3236.61,695.46
37022,6/1/2024,70,36935,7233,FALSE,31808.14,34869.68,Loan,31498,0,85,0
37023,6/1/2024,355,37510,20959,FALSE,24525.24,27045.03,Lease,31499,0,360.47,0
37024,6/1/2024,1360,95079,1875,FALSE,13639.68,15384.67,Loan,31500,0,289.43,0
37025,6/1/2024,778,83198,17510,FALSE,34596.06,37147.66,Loan,31501,0,343.61,0
37026,6/1/2024,2680,92424,10353,FALSE,15312.06,17047.06,Loan,31502,0,432.45,0
37027,6/1/2024,3171,26662,20806,FALSE,22980.35,25163.56,Loan,31503,0,144.38,0
37028,6/1/2024,430,96398,24683,FALSE,31493,15591.22,Lease,31504,16973.94,139.32,0
37029,6/1/2024,732,74692,751,FALSE,23150.88,25229.3,Loan,31505,0,115.19,695.46
37030,6/1/2024,2526,36325,15494,FALSE,37471.73,41279.16,Loan,31506,0,321.64,0
37031,6/1/2024,3010,2,22711,FALSE,46245.92,50152.65,Loan,31507,0,638.95,0
37032,6/1/2024,900,2663,24924,FALSE,28675.35,31369.16,Lease,31508,0,157.08,0
37033,6/1/2024,3925,4263,2823,TRUE,45228.06,26308.34,Loan,31509,23944.28,2969.45,0
37034,6/1/2024,2754,5282,11531,FALSE,29544.33,3676.3,Lease,31510,26339.28,334.22,0
37035,6/1/2024,1689,33763,8967,FALSE,25749.55,19291.75,Loan,31511,8149.86,492.41,0
37036,6/1/2024,3934,11024,16194,TRUE,58982.42,64069.16,Loan,31512,0,1318.78,0
37037,6/1/2024,1275,66670,18640,FALSE,14002.02,15484.09,Lease,31513,0,122.16,695.46
37038,6/1/2024,2028,71752,24381,TRUE,49162.7,55341.06,Loan,31514,0,2564.3,0
37039,6/1/2024,1740,10996,9886,FALSE,81430.04,86162.01,Loan,31515,0,212.56,0
37040,6/1/2024,2295,25858,13138,FALSE,38129.54,36875.56,Cash,0,4376.11,85,0
37041,6/1/2024,1418,69725,15235,FALSE,26098.39,16224.9,Loan,31516,11648.07,447.2,0
37042,6/1/2024,3081,52148,18650,FALSE,19206.6,3570.47,Loan,31517,16194.46,270.09,0
37043,6/1/2024,1079,39522,15055,FALSE,11161.02,12520.39,Lease,31518,0,353.69,0
37044,6/1/2024,939,95367,4418,FALSE,44426.78,48605.88,Loan,31519,0,85,2402.12
37045,6/1/2024,2903,49493,281,FALSE,33095.52,33530.62,Loan,31520,0,265.53,0
37046,6/2/2024,2028,43778,4340,TRUE,45998.09,40220.02,Loan,31521,11424.02,3119.04,0
37047,6/2/2024,1988,80260,21857,TRUE,74551.43,68285.24,Lease,31522,13505.75,2092.45,0
37048,6/2/2024,1815,37213,16731,FALSE,11370.82,16495.48,Loan,31523,28446.55,458.36,0
37049,6/2/2024,4865,33082,22420,TRUE,62098.02,66892.54,Loan,31524,796.2,1270.81,695.46
37050,6/2/2024,1159,35007,12034,FALSE,42684.02,26356,Cash,0,18085.79,237.67,0
37051,6/2/2024,2986,36257,23061,FALSE,33591.37,36305.7,Loan,31525,0,211.51,2402.12
37052,6/2/2024,67,8090,7434,FALSE,62269.62,50669.55,Loan,31526,15754.39,668.83,0
37053,6/2/2024,1739,82442,15388,FALSE,58789,63709.59,Cash,0,0,693.64,0
37054,6/2/2024,1602,40099,12763,TRUE,49162.06,42301.86,Loan,31527,11736.2,2090.6,695.46
37055,6/2/2024,632,32110,17556,TRUE,45666.35,50789.07,Loan,31528,0,1760.69,0
37056,6/2/2024,2129,91076,24144,FALSE,12054.99,30113.93,Loan,31529,43068.25,801.59,0
37057,6/2/2024,1168,41899,23263,FALSE,22655.64,12846.08,Loan,31530,11101.54,253.85,0
37058,6/2/2024,1818,86367,1651,FALSE,13500.27,14899.79,Loan,31531,0,85,0
37059,6/2/2024,331,95895,7836,FALSE,35843.77,38856.95,Loan,31532,0,349.5,0
37060,6/2/2024,2098,83620,18558,FALSE,33717.78,35880.56,Loan,31533,0,181.94,695.46
37061,6/2/2024,1235,8371,4268,TRUE,78242.47,50806.36,Cash,0,32870,1286.14,0
37062,6/2/2024,4279,76335,408,FALSE,12143.51,4065.88,Loan,31534,8601.27,85,0
37063,6/2/2024,3411,6108,5570,TRUE,43599.63,48482.19,Loan,31535,0,1941.41,0
37064,6/2/2024,4919,91141,17445,TRUE,36867.07,42608.15,Loan,31536,0,2944.43,0
37065,6/2/2024,2630,10907,14776,FALSE,36995.53,36108.81,Cash,0,4310.78,348.25,0
37066,6/2/2024,412,7327,13040,FALSE,40570.72,18144.55,Loan,31537,24172.43,413.48,0
37067,6/2/2024,2983,2650,4290,FALSE,26009.96,24054.16,Lease,31538,4394.87,279.71,0
37068,6/2/2024,772,37772,18276,FALSE,43131.32,46144.64,Lease,31539,0,495.96,0
37069,6/2/2024,1698,25047,2327,FALSE,35571.63,38717.33,Lease,31540,0,318.03,0
37070,6/2/2024,1977,882,1755,TRUE,34994.62,38641.69,Lease,31541,0,1386.97,3957.79
37071,6/2/2024,68,32240,2611,TRUE,71299.3,48836.83,Loan,31542,27822.19,1348.84,0
37072,6/2/2024,4512,75439,21594,FALSE,27679.55,29939.32,Loan,31543,0,402.36,0
37073,6/2/2024,1400,97188,2008,TRUE,43757.09,50193.81,Loan,31544,0,2673.74,0
37074,6/2/2024,2464,37350,3452,TRUE,42192.19,36800.02,Loan,31545,10238.1,2949.71,0
37075,6/2/2024,3219,2737,9042,FALSE,35963.25,9582.59,Loan,31546,27439.38,155.8,0
37076,6/2/2024,279,36757,9693,FALSE,19290.07,21417.2,Lease,31547,0,330.64,0
37077,6/2/2024,1492,54343,1744,TRUE,81108.65,90916.04,Loan,31548,0,2537.42,0
37078,6/2/2024,4211,43922,3570,FALSE,37374.79,39983.13,Lease,31549,0,176.9,0
37079,6/2/2024,1079,89149,7951,FALSE,10250.34,11348.91,Loan,31550,0,242.45,0
37080,6/2/2024,4519,57982,13769,TRUE,43426.29,34305.73,Loan,31551,14826.29,2944.11,0
37081,6/2/2024,1631,44682,22523,FALSE,14186.28,11638.27,Loan,31552,26353.05,368.9,0
37082,6/2/2024,4116,18766,17494,FALSE,23382.9,25674.63,Lease,31553,0,85,0
37083,6/2/2024,1655,22313,725,FALSE,48374.18,27914.59,Loan,31554,22362.94,119.58,0
37084,6/2/2024,928,67736,19374,FALSE,129087.46,137159.59,Loan,31555,0,129.33,0
37085,6/2/2024,2133,20559,13269,FALSE,26289.07,18261.61,Loan,31556,9416.31,176.17,0
37086,6/2/2024,4484,92015,16793,FALSE,31995.62,32417.22,Loan,31557,0,283.13,0
37087,6/2/2024,1946,14742,18803,FALSE,70210.97,48362.23,Cash,0,25363.1,216.04,0
37088,6/2/2024,489,58257,15962,FALSE,40228.41,43608.01,Loan,31558,0,271.13,0
37089,6/2/2024,2555,30015,19860,TRUE,61455.53,66854.74,Loan,31559,0,1675.56,0
37090,6/2/2024,3849,85040,12863,FALSE,37985.53,41012.59,Loan,31560,0,300.81,0
37091,6/2/2024,1464,70716,22955,TRUE,28239.25,33072.14,Cash,0,0,2373.32,3957.79
37092,6/2/2024,505,64532,19270,TRUE,48242.71,55404.73,Loan,31561,0,2940.79,0
37093,6/2/2024,615,92928,12412,TRUE,56862.7,37482.63,Loan,31562,21480.13,1889.17,2402.12
37094,6/2/2024,3289,89098,19643,FALSE,17489.67,15741.03,Lease,31563,33421.79,161.52,3957.79
37095,6/2/2024,2830,72869,17567,FALSE,21015.36,22458.1,Loan,31564,0,209.03,695.46
37096,6/2/2024,2266,81671,17115,FALSE,20765.24,23285.2,Loan,31565,0,314.45,0
37097,6/2/2024,2564,82097,9420,TRUE,48006.29,52968.89,Cash,0,0,1492.35,2402.12
37098,6/2/2024,3807,39745,617,TRUE,26645.05,31443.11,Lease,31566,0,2307.62,0
37099,6/2/2024,4292,60456,9418,FALSE,45143.05,42998.91,Loan,31567,5970.81,291.8,0
37100,6/2/2024,3289,24626,7127,FALSE,19921.86,21922.71,Lease,31568,0,85,3957.79
37101,6/3/2024,4091,83821,4999,FALSE,32015.5,24733.88,Loan,31569,9596.2,438.14,0
37102,6/3/2024,1676,24672,6816,FALSE,102040.07,95932.45,Loan,31570,13857.81,358.95,0
37103,6/3/2024,3782,75274,9459,TRUE,52395.81,39498.2,Loan,31571,18112.98,3160.46,695.46
37104,6/3/2024,1050,68147,1991,TRUE,54276.38,60215.84,Loan,31572,0,1255.18,0
37105,6/3/2024,2085,35453,13118,TRUE,76040.65,83203.1,Loan,31573,0,2573.13,0
37106,6/3/2024,312,77666,12528,FALSE,18842.98,20769.46,Loan,31574,0,85,0
37107,6/3/2024,3484,21747,6382,FALSE,19371.29,21389.66,Loan,31575,0,468.26,0
37108,6/3/2024,1786,98663,15973,TRUE,33564,38593.81,Loan,31576,0,2435.82,0
37109,6/3/2024,3274,83884,7028,FALSE,29309.77,31944.59,Lease,31577,0,412.62,0
37110,6/3/2024,3817,39216,15140,FALSE,33782.82,36648.33,Loan,31578,0,184.52,0
37111,6/3/2024,395,50159,15401,FALSE,43075.66,46015.19,Loan,31579,0,129.24,0
37112,6/3/2024,3424,11622,7334,TRUE,27291.94,32165.25,Loan,31580,0,2782.26,0
37113,6/3/2024,2627,88990,21159,FALSE,37797.33,32147.47,Lease,31581,7826.48,146.87,0
37114,6/3/2024,4851,83514,11527,FALSE,30801.6,17733.27,Cash,0,14707.82,174.85,0
37115,6/3/2024,4328,89819,19201,TRUE,22379.9,26522.02,Cash,0,0,1986.01,3957.79
37116,6/3/2024,475,90218,4996,FALSE,29948.57,32405.77,Lease,31582,0,353.61,3957.79
37117,6/3/2024,1292,43886,3634,FALSE,14976.82,15687.11,Loan,31583,669.29,435.01,695.46
37118,6/3/2024,1877,18415,15434,TRUE,65665.39,64942.45,Loan,31584,6399.35,1971.45,0
37119,6/3/2024,857,48435,20796,TRUE,48839.91,47352.1,Lease,31585,7719.1,2975.35,695.46
37120,6/3/2024,4200,85146,866,TRUE,41008.96,44752.96,Loan,31586,0,1239.72,0
37121,6/3/2024,536,10027,4753,TRUE,43118.48,48453.9,Loan,31587,0,2891.4,0
37122,6/3/2024,4720,34080,3034,FALSE,32912.05,35943.4,Loan,31588,0,173.04,0
37123,6/3/2024,236,56652,6195,FALSE,26300.81,26509.49,Loan,31589,2325.53,397.46,0
37124,6/3/2024,4293,77547,10038,FALSE,18165.23,20232.59,Cash,0,0,341.48,0
37125,6/3/2024,1908,14161,12282,FALSE,15552.92,16580.15,Cash,0,0,123.76,0
37126,6/3/2024,2791,60053,16241,TRUE,45430.01,50666.88,Loan,31590,0,1750.19,695.46
37127,6/3/2024,149,83946,21435,TRUE,89723.36,98238.93,Loan,31591,0,2646.98,0
37128,6/3/2024,3470,38664,11496,FALSE,73834.42,56920.76,Loan,31592,20370.22,142.74,2402.12
37129,6/3/2024,3294,20032,11729,FALSE,24532.01,27035.85,Cash,0,0,277.86,3957.79
37130,6/3/2024,3857,52915,6183,FALSE,53455.15,58150.12,Loan,31593,0,195.02,2402.12
37131,6/3/2024,2205,98336,14026,FALSE,20376.61,15819.09,Loan,31594,5621.64,104.53,0
37132,6/3/2024,1120,17487,16907,FALSE,14321.18,11389.81,Loan,31595,26269.69,437.04,0
37133,6/3/2024,2512,8614,17147,FALSE,29659.75,21601.09,Loan,31596,10482.66,478.56,0
37134,6/3/2024,796,80128,15892,FALSE,31378.67,34101.16,Loan,31597,0,347.33,0
37135,6/3/2024,2074,16177,8211,FALSE,18126.86,19921.53,Loan,31598,0,240.91,2402.12
37136,6/3/2024,1958,96231,2837,FALSE,28413.92,6805.39,Loan,31599,35361.07,114.25,2402.12
37137,6/3/2024,141,92365,10602,FALSE,47313.21,51464.84,Loan,31600,0,615.07,0
37138,6/3/2024,853,69205,112,TRUE,61465.12,67085.43,Loan,31601,1734.59,2255.34,695.46
37139,6/3/2024,277,65006,5857,FALSE,87396.6,86215.05,Loan,31602,8186.24,453.51,0
37140,6/3/2024,3538,3362,16001,FALSE,55612.08,60746.89,Lease,31603,0,85,0
37141,6/3/2024,2791,63588,5570,TRUE,44488.67,49426.97,Lease,31604,0,1941.41,695.46
37142,6/3/2024,4540,60465,21017,FALSE,13950.68,15154.43,Loan,31605,0,130.82,0
37143,6/3/2024,712,59113,18649,TRUE,33500.39,38847.03,Loan,31606,0,2556.88,0
